2022/06/28,"

							《台南區塊鏈產業國際博覽會》長榮大學資訊暨設計學院資訊工程系副教授龔志賢：台灣產業在未來數年間，需規劃打造產業共通層級的區塊鏈底層基礎設施！(LineToday)													
"
2022/06/28,"

							《台南區塊鏈產業國際博覽會》長榮大學資訊暨設計學院資訊工程系副教授龔志賢：台灣產業在未來數年間，需規劃打造產業共通層級的區塊鏈底層基礎設施！(PChome新聞)													
"
2022/06/28,"

							《台南區塊鏈產業國際博覽會》長榮大學資訊暨設計學院資訊工程系副教授龔志賢：台灣產業在未來數年間，需規劃打造產業共通層級的區塊鏈底層基礎設施！(Match生活網)													
"
2022/06/28,"

							《台南區塊鏈產業國際博覽會》長榮大學資訊暨設計學院資訊工程系副教授龔志賢：台灣產業在未來數年間，需規劃打造產業共通層級的區塊鏈底層基礎設施！(OwlNews)													
"
2022/06/28,"

							《台南區塊鏈產業國際博覽會》長榮大學資訊暨設計學院資訊工程系副教授龔志賢：台灣產業在未來數年間，需規劃打造產業共通層級的區塊鏈底層基礎設施！(新浪新聞)													
"
2022/06/28,"

							《台南區塊鏈產業國際博覽會》長榮大學資訊暨設計學院資訊工程系副教授龔志賢：台灣產業在未來數年間，需規劃打造產業共通層級的區塊鏈底層基礎設施！(新浪台灣)													
"
2022/06/28,"

							《台南區塊鏈產業國際博覽會》長榮大學資訊暨設計學院資訊工程系副教授龔志賢：台灣產業在未來數年間，需規劃打造產業共通層級的區塊鏈底層基礎設施！(品觀點)													
"
2022/06/28,"

							《台南區塊鏈產業國際博覽會》長榮大學校長李泳龍：透過區塊鏈技術，畢業生從今年起將可領取「實體＋虛擬」雙畢業證書！  (knowing.asia)													
"
2022/06/28,"

							展現文化古城豐富的美學藝術　長榮大學與南美館簽訂合作意向書(台灣好新聞)													
"
2022/06/28,"

							長榮大學與南市美術館簽約合作 推展全民美學藝術教育(聯合報)													
"
2022/06/27,"

							區塊鏈產業博覽會 首度台南舉辦(新唐人亞太台)													
"
2022/06/27,"

							點亮南臺灣 賴清德：區塊鏈加值地方特產 打造次世代經濟奇蹟(勁報)													
"
2022/06/27,"

							台南區塊鏈產業國際博覽會　加值地方特產打造次世代經濟奇蹟(台灣好新聞)													
"
2022/06/27,"

							台南區塊鏈產業國際博覽會登場(中華日報)													
"
2022/06/27,"

							推展全民美學藝術教育 長榮大學與臺南市美術館簽訂MOU(經濟日報)													
"
2022/06/25,"

							區塊鏈產業博覽會首度在台南舉行 賴清德：點亮南台灣雄心壯志(自由時報)															　[49] 

"
2022/06/25,"

							強化藝文交流 長榮大學與與日本玉川大學辦線上文創工藝交流展(奇摩新聞)													
"
2022/06/25,"

							強化藝文交流　長榮大學與與日本玉川大學辦線上文創工藝交流展(新浪新聞)													
"
2022/06/25,"

							黃偉哲出席台南區塊鏈國際博覽會 讚賞區塊鏈應用展現未來生活新潛力(市府新聞)													
"
2022/06/25,"

							台南區塊鏈國際博覽會　黃偉哲讚區塊鏈應用展現未來新潛力(ETtoday新聞雲)													
"
2022/06/25,"

							《台南區塊鏈產業國際博覽會》副總統賴清德：我們一定要善用科技讓城市進步、國家發展，這是台灣在國際競爭上必備的元素！(KNOWING新聞)													
"
2022/06/25,"

							《台南區塊鏈產業國際博覽會》全國商業總會理事長許舒博：商總需透過區塊鏈讓中小企業有更多的依循，進而促進產業創新發展(KNOWING新聞)													
"
2022/06/25,"

							《台南區塊鏈產業國際博覽會》台灣區塊鏈大聯盟總召集人陳美伶：期待台灣科技重鎮從南部開始，使其有望成為Web3.0的發展重鎮！(KNOWING新聞)													
"
2022/06/24,"

							南台灣效法美國邁阿密 台南區塊鏈產業國際博覽會6/24、6/25盛大舉辦(工商日報)													
"
2022/06/21,"

							代表台灣赴南極 長榮大學國際生號召青年重視氣候變遷議題(cheers快樂工作人)													
"
2022/06/20,"

							2022晶彩人生杞發創意競賽　長榮大學食安學程奪冠(台灣好新聞)															　[38] 

"
2022/06/20,"

							2022晶彩人生杞發創意競賽 長榮大學食安學程奪冠(奇摩新聞)													
"
2022/06/16,"

							台南市體育局7/1成立 陳良乾出任局長(自由時報)															　[99] 

"
2022/06/16,"

							疫情下明信片傳情　長榮大學辦我想說聲謝謝你書展獲回響(台灣好新聞)															　[44] 

"
2022/06/16,"

							體育局7/1正式成立 首任局長陳良乾(台灣好報)													
"
2022/06/16,"

							南市體育局7月成立陳良乾任局長 黃偉哲盼打造健康友善運動城市(新頭殼newtalk) 															　[34] 

"
2022/06/16,"

							台南市體育局7/1成立　陳良乾接首任局長(三立新聞網)															　[30] 

"
2022/06/16,"

							群創攜手12所大學校院 培育菁英人才(工商時報)													
"
2022/06/16,"

							疫情下明信片傳情 長榮大學辦我想說聲謝謝你書展獲回響(Hinet生活誌)													
"
2022/06/13,"

							長大畢典首頒數位證書 盧彥勳開講(奇摩新聞)													
"
2022/06/13,"

							長榮大學線上畢業典禮 網球之光盧彥勳用自身歷程勉勵學生(TNN數位台南地方新聞)													
"
2022/06/13,"

							長榮大學校長李泳龍，即將參與台南區塊鏈產業國際博覽會(KNOWING新聞)															　[45] 

"
2022/06/13,"

							長榮大學校長李泳龍，即將參與台南區塊鏈產業國際博覽會(鍶科技)															　[33] 

"
2022/06/13,"

							長榮大學校長李泳龍，即將參與台南區塊鏈產業國際博覽會(幣特財經)													
"
2022/06/13,"

							長榮大學校長李泳龍，即將參與台南區塊鏈產業國際博覽會(奇摩新聞)													
"
2022/06/13,"

							長榮大學校長李泳龍，即將參與台南區塊鏈產業國際博覽會(LineToday)													
"
2022/06/13,"

							長榮大學校長李泳龍，即將參與台南區塊鏈產業國際博覽會(PChome新聞)													
"
2022/06/13,"

							長榮大學校長李泳龍，即將參與台南區塊鏈產業國際博覽會(Match生活網)													
"
2022/06/13,"

							長榮大學校長李泳龍，即將參與台南區塊鏈產業國際博覽會(OwlNews)													
"
2022/06/13,"

							長榮大學校長李泳龍，即將參與台南區塊鏈產業國際博覽會(品觀點)													
"
2022/06/13,"

							長榮大學校長李泳龍，即將參與台南區塊鏈產業國際博覽會(新浪新聞)													
"
2022/06/13,"

							長榮大學校長李泳龍，即將參與台南區塊鏈產業國際博覽會(新浪台灣)													
"
2022/06/11,"

							最新QS世界大學排名出爐，台灣14所學府名列全球千大(新浪新聞)															　[31] 

"
2022/06/11,"

							最新QS世界大學排名出爐，台灣14所學府名列全球千大(威傳媒)															　[89] 

"
2022/06/11,"

							最新QS世界大學排名出爐，台灣14所學府名列全球千大(蕃新聞)													
"
2022/06/10,"

							ＱＳ世界大學排名 長榮大學進步200名(中華日報)															　[33] 

"
2022/06/10,"

							ＱＳ世界大學排名 長榮大學進步200名(奇摩新聞)													
"
2022/06/10,"

							長榮大學2023年QS世界大學排名大幅躍進200名 名列前57%!(蕃新聞)													
"
2022/06/09,"

							8旬兄助他鐵窗內求學 65歲收容人獄中讀大學連4年第1名(中時新聞網)															　[32] 

"
2022/06/09,"

							綁架名醫成為南監畢業老學士 國中以上學歷都是鐵窗苦讀取得(自由時報)															　[108] 

"
2022/06/09,"

							長榮大學2023QS大學排名進步200名 華麗轉身擠進前57%！(經濟日報)															　[73] 

"
2022/06/09,"

							2023年QS世界大學排名　長榮大學表現優異名列801-1000進步200名(台灣好新聞)															　[51] 

"
2022/06/09,"

							台南監獄線上畢業典禮 12名畢業生監禁中重拾書本喜獲重生(中華日報)															　[35] 

"
2022/06/09,"

							台南58名收容人 監獄中重拾課本今視訊畢業(聯合報)													
"
2022/06/09,"

							長榮大學2023年QS世界大學排名大幅躍進200名 名列前57%!(新浪新聞)													
"
2022/06/09,"

							2023年QS世界大學排名 長榮大學表現優異名列801-1000進步200名(奇摩新聞)													
"
2022/06/09,"

							長榮大學2023年QS世界大學排名大幅躍進200名 名列前57%!(大學問)													
"
2022/06/09,"

							長榮大學2023QS大學排名進步200名 華麗轉身擠進前57%！(聚財網)													
"
2022/06/08,"

							帶動六龜繁榮發展 長榮大學於池田屋舉辦故事遊戲展(奇摩新聞)													
"
2022/06/07,"

							助偏鄉長者快樂過生活 長榮大學青銀共好計畫獲好評(奇摩新聞)													
"
2022/06/06,"

							善盡大學社會責任 長榮大學輔導興旺烘焙獲經濟部特色產業補助(奇摩新聞)													
"
2022/06/06,"

							Canon支持《2041南極氣候變遷關注行動》提供攝影器材支援長榮大學國際生Nickson Emanuel和Barnaba Buhombe南極探索之旅(Zeek玩家誌)													
"
2022/06/06,"

							Canon 關心氣候變遷議題 支持青年領袖落實地球永續責任 以攝影器材支援長榮大學學生南極探索之旅 透過鏡頭真實記錄環境變化(canon)															　[41] 

"
2022/06/02,"

							房市飆漲 南市「打炒房不打房」(聯合報)															　[39] 

"
2022/05/30,"

							零碳轉型聯盟5/26正式啟動 首屆數位碳盤查就位(經濟日報)															　[70] 

"
2022/05/30,"

							落實珍古德精神 長榮大學根與芽生態中心通過環保署認證(奇摩新聞)													
"
2022/05/26,"

							台灣電影躍上國際舞台 長榮大學短片《小黃花》入選法國坎城影展(奇摩新聞)															　[43] 

"
2022/05/23,"

							田徑／超強！南市好手王晨佑打破古金水高懸36年十項全能紀錄(聯合報)															　[83] 

"
2022/05/23,"

							全大運十項破大會 王晨佑受表揚(奇摩新聞)															　[36] 

"
2022/05/23,"

							十項全能》王晨佑打破高懸36年紀錄 黃偉哲接見表揚(自由時報)															　[47] 

"
2022/05/23,"

							南市選手王晨佑打破高懸36年十項全能紀錄黃偉哲市長接見期許臺南運動盛世再現 (蕃新聞)															　[33] 

"
2022/05/23,"

							北影入圍短片闖坎城影展　銀獅獎導演捕捉父子愛恨情仇(TVBS新聞網)															　[55] 

"
2022/05/23,"

							小黃花-坎城市場展台灣館展出影片（中華民國文化部文策會選出）													
"
2022/05/23,"

							坎城影展『短片角落』單元-小黃花													
"
2022/05/23,"

							展現4年學習成果　長榮大學美術系畢展於高雄文化中心展出(新浪新聞)													
"
2022/05/20,"

							十項全能金牌選手王晨佑 黃偉哲頒獎表揚(奇摩新聞)															　[33] 

"
2022/05/20,"

							因應少子高齡化社會 長榮大學與日本元氣集團簽訂合作備忘錄(奇摩新聞)															　[43] 

"
2022/05/18,"

							研發香草製程 長榮大學獲專利(中華新聞雲)													
"
2022/05/18,"

							精釀發酵研發成果卓著　長榮大學獲得香草製程發明專利(台灣好新聞)															　[54] 

"
2022/05/18,"

							長榮大學精釀中心持續精進 獲香草製程發明專利(TNN數位台南地方新聞)													
"
2022/05/17,"

							長榮大學精釀中心投入研發 獲香草製程技術發明專利(聯合報)															　[87] 

"
2022/05/17,"

							長榮大學精釀中心香草製程 再獲發明專利(經濟日報)															　[38] 

"
2022/05/16,"

							特定化學物質作業 長榮大學觀摩(奇摩新聞)													
"
2022/05/14,"

							111全大運順利落幕 長榮大學奪8金1銀3銅歷年最佳(奇摩新聞）															　[37] 

"
2022/05/13,"

							展現藝術與文創能力 長榮大學美術系小品展展出209件作品(奇摩新聞)															　[67] 

"
2022/05/11,"

							全大運》十項鐵人王晨佑 打破高懸36年大會紀錄（自由時報）													
"
2022/05/11,"

							全大運／林昱堂跳出8M00完全沒想到破PB 世大運延期少比一屆 （ETtoday運動雲）															　[39] 

"
2022/05/11,"

							陳柏任全大運舉金3破全國（更生日報）													
"
2022/05/11,"

							大運會田徑十項 王晨佑創本世紀我最佳紀錄（中廣新聞網）													
"
2022/05/11,"

							全大運田徑／十項改寫古金水36年紀錄 王晨佑仍不滿意撐竿跳（聯合報）													
"
2022/05/11,"

							全大運田徑／帶著氣喘包雙金 蔡俊誠目標挑戰陳傑 （聯合報）															　[33] 

"
2022/05/11,"

							全大運田徑／破36年紀錄！王晨佑成最強鐵人（聯合報）													
"
2022/05/11,"

							長榮大學催生「零碳轉型聯盟」 邀台灣企業打群架促淨零排放！（經濟日報）													
"
2022/05/10,"

							全大運》破懸36年紀錄　王晨佑7655分寫我本世紀最佳(敢動傳媒)													
"
2022/05/10,"

							長榮大學 世界大學影響力排名 首次申請即進榜601-800名(TAISE台灣永續能源研究基金會)															　[38] 

"
2022/05/09,"

							日本文化祭開幕 六龜池田屋重現昔日風(奇摩新聞）													
"
2022/05/09,"

							長榮大學日本文化祭開幕 感受日本文化和精神(中華日報)													
"
2022/05/09,"

							3破全國！東京奧運國手陳柏任舉重102公斤級奪金完成連霸(自由時報)													
"
2022/05/09,"

							全大運》為去年世錦賽扳回顏面！ 東奧國手陳柏任發威三破全國紀錄(奇摩新聞)													
"
2022/05/09,"

							111全大運陳柏任男男子舉重102公斤級破全國(青年日報)													
"
2022/05/07,"

							六龜池田屋「日本文化祭」 日式建築文史重現(蕃新聞)													
"
2022/05/07,"

							長榮大學應日系進駐高雄六龜池田屋 開辦日本文化祭(聯合新聞網)													
"
2022/05/07,"

							六龜池田屋「日本文化祭」 日式建築文史重現(客家新聞)													
"
2022/05/07,"

							長榮大學在六龜池田屋舉辦日本文化祭 開幕式活力奔放(TNN數位台南地方新聞)													
"
2022/05/06,"

							體認愛鄉護水精神　長榮大學師生鐵馬溯源向八田與一致敬(sina新浪新聞)													
"
2022/05/05,"

							響應世界閱讀日 長榮大學辦借書送玫瑰花和書籤活動(奇摩新聞)													
"
2022/05/05,"

							全大運橄欖球錦標賽 長榮大學公開組7人制連霸（奇摩新聞）													
"
2022/05/03,"

							六龜池田屋 洋溢日本風(中華日報)															　[30] 

"
2022/05/01,"

							重拾歷史建築六龜池田屋記憶　長榮大學應日系舉辦日本文化祭活動（台灣好新聞）													
"
2022/05/01,"

							2022年THE Impact Rankings大學影響力排名揭曉 長榮大學進榜 排601-800名（TNN數位台南地方新聞）													
"
2022/04/30,"

							2022大學影響力排名 長榮大學名列601-800名辦學績效受肯定(奇摩新聞)													
"
2022/04/29,"

							2022世界大學影響力排名 長榮大學首次申請即進榜601-800名(經濟日報)													
"
2022/04/29,"

							了解咖啡社企創業 長榮大學國際生當1日店長收穫滿滿(奇摩新聞)													
"
2022/04/27,"

							20220427 顛覆傳統書畫格局 長榮大學開啟""謬誤世代""(佛光山人間衛視)													
"
2022/04/27,"

							大台南會展中心開幕 長榮大學學生擔任服務人員表現獲肯定(奇摩新聞)													
"
2022/04/26,"

							大目降故事館 呈現台南古早味風貌(PeoPo 公民新聞)													
"
2022/04/26,"

							長榮大學拼零碳轉型！ ISO 50001：2018能源管理系統EnMs全員完訓(經濟日報)													
"
2022/04/25,"

							代表台灣赴南極探索 長榮大學2位國際生收穫滿行囊(奇摩新聞)													
"
2022/04/25,"

							媒體素養白皮書座談會 台南唯一場次在長榮大學(PeoPo 公民新聞)													
"
2022/04/23,"

							【藝文潮】手鐘棒鐘台灣傳頌 陳膺惠至愛手鐘(TVBS新聞)													
"
2022/04/23,"

							長大國際生南極探索成果豐碩(奇摩新聞)													
"
2022/04/23,"

							手鐘棒鐘台灣傳頌 陳膺惠至愛手鐘(奇摩新聞)													
"
2022/04/22,"

							關注氣候變遷 長榮大學國際生代表台灣參與極地探索(聯合報)													
"
2022/04/20,"

							關注氣候變遷 長榮國際生探索南極(奇摩新聞)													
"
2022/04/20,"

							培育運動傳播人才 長榮大學團隊轉播全中運與全大運射箭賽況(奇摩新聞)													
"
2022/04/18,"

							長榮大傳思源日 凝聚系友們情誼(PeoPo 公民新聞)													
"
2022/04/16,"

							參與在地產業發展 長榮大學與農業局洽談產官學合作可能性(奇摩新聞)													
"
2022/04/12,"

							分享土地開發成果和願景 南市地政局長陳淑美受邀至長榮大學演講(奇摩新聞)													
"
2022/04/08,"

							長榮大學邀請地政局局長陳淑美 分享台南土地開發與永續發展(sina新浪新聞)													
"
2022/04/08,"

							大學校院系所評鑑　長榮大學全數通過教學品質獲肯定(蕃新聞)													
"
2022/04/08,"

							大學校院系所評鑑 長榮大學全數通過教學品質獲肯定(奇摩新聞)													
"
2022/04/06,"

							展現策展實戰力 長榮大學66位學生參與蘭展服務收穫滿滿(yahoo!新聞)													
"
2022/04/05,"

							瓜地馬拉大使蒞臨 建立台瓜基督教大學橋樑(蕃薯藤yamNews)													
"
2022/04/05,"

							展現策展實戰力　長榮大學66位學生參與蘭展服務收穫滿滿(sina新浪新聞)													
"
2022/04/03,"

							瓜地馬拉大使蒞臨 建立台瓜基督教大學橋樑(數位台南地方新聞)													
"
2022/03/30,"

							配合台灣國際蘭展　長榮大學以蘭花為主題辦師生美展(台灣好新聞)													
"
2022/03/28,"

							打造國際網球人才搖籃 盧彥勳與長榮大學簽合作備忘錄(自由時報)															　[42] 

"
2022/03/28,"

							培育網球人才 長榮大學與盧彥勳國際網球學院簽署合作備忘錄(台灣好新聞)													
"
2022/03/28,"

							長榮大學攜手盧彥勳國際網球學院 開啟網球育才新篇章(經濟日報)													
"
2022/03/26,"

							參與2022臺灣國際蘭展 長榮大學美展成果吸睛(Hinet生活誌)													
"
2022/03/26,"

							凝聚校友力量邁向國際　藝群集團王正坤當選長榮大學校友總會理事長(ETtoday新聞雲)													
"
2022/03/25,"

							就愛台灣人情味！在台南任教廿載　長榮大學日籍教授歸化我國(蘋果新聞網)													
"
2022/03/25,"

							臺南市大台南創新創業協會拜訪長榮大學管理學院 企二代中心 簽署MOU開設財務專班(sina新浪新聞)													
"
2022/03/25,"

							最愛濃厚人情味 長榮大學日籍教授成了道地台灣人(聯合新聞網)															　[38] 

"
2022/03/25,"

							臺南市大台南創新創業協會拜訪長榮大學管理學院 企二代中心 簽署MOU開設財務專班(yamNews)													
"
2022/03/25,"

							畢業季求職潮到 考試委員到長榮大學傳授應考策略(台灣好新聞)													
"
2022/03/24,"

							新亮點！ 長榮大學美術展藏身台灣國際蘭展(聯合新聞網)													
"
2022/03/24,"

							探索書畫市場需求　長榮大學美展展出52件作品(台灣好新聞)													
"
2022/03/24,"

							搭蘭展熱 長榮大學蘭花美展26日登場(中華日報)													
"
2022/03/23,"

							大台南創新創業協會訪長大管院、企二代中心 簽署MOU開財務專班(經濟日報)													
"
2022/03/22,"

							強化國際交流 長榮大學辦國際名人講堂邀日本達人宣講(yahoo!新聞)													
"
2022/03/14,"

							藝術家沈政乾師生工筆畫聯展 60多幅今起展出到4月30日(聯合新聞網)															　[57] 

"
2022/03/10,"

							長榮大學倡議地球永續 校友總會捐助學生南極探險計畫（經濟日報）															　[35] 

"
2022/03/10,"

							長榮大學校友總會捐款學生南極探險計畫 倡議地球永續(台灣民眾電子報)															　[34] 

"
2022/03/09,"

							長榮大學兩外籍生入選南極探索計畫 校方及各界捐款助成行（中華日報）															　[38] 

"
2022/03/09,"

							長榮大學生參加南極探險計畫 今獲校友會捐助經費（聯合報）															　[44] 

"
2022/03/09,"

							長榮大學兩外籍生入選南極探索計畫 校方及各界捐款助成行（中華新聞雲）															　[51] 

"
2022/03/08,"

							強化台日藝文交流　長榮大學與日本玉川大學辦國際交流展（台灣好新聞）													
"
2022/03/05,"

							分享災防科技經驗　國家災防中心主任陳宏宇應邀至長榮大學演講（台灣好新聞）															　[68] 

"
2022/03/03,"

							善盡大學社會責任 長榮大學結合社區共同完成友善雞場改造（奇摩新聞）													
"
2022/03/02,"

							共同守護美麗公園 巴克禮公園永續經營協會辦志工培訓（奇摩新聞）													
"
2022/02/26,"

							北斗夜市男子擺攤昏倒 熱心父女輪流CPR搶救撿回1命（Hinet 生活誌）													
"
2022/02/23,"

							天冷擺攤突昏倒！　鄰攤父女接力CPR搶命 （民視新聞網）													
"
2022/02/21,"

							強化台日交流 長榮大學與日本姊妹校辦線上研修課程（奇摩新聞）													
"
2022/02/15,"

							赴南極探險缺經費　長榮大學2位外籍生盼各界伸援手促成（台灣好新聞）															　[36] 

"
2022/02/12,"

							善盡大學社會責任 長榮大學彩繪台鐵沙崙支線橋墩獲好評（奇摩新聞）															　[42] 

"
2022/02/04,"

							氣候關注行動 長榮大學２生將赴南極（中華日報）															　[47] 

"
2022/02/04,"

							運動績優獨招 長榮大學運動競技系報名至2/18日（Ｈinet生活誌）															　[49] 

"
2022/02/04,"

							運動績優獨招　長榮大學運動競技系報名至2/18日（新浪新聞）															　[49] 

"
2022/01/31,"

							長榮大學境外生代表台灣極地探險 經費尚缺60萬（中央社）															　[41] 

"
2022/01/31,"

							長榮大學外籍生將代表台灣赴極地探險（奇摩新聞）													
"
2022/01/31,"

							長榮大學境外生代表台灣極地探險 經費尚缺60萬（新頭殼Ｎｅｗｔａｌｋ新聞）													
"
2021/12/24,"

							2021世界綠色大學評比 長榮大學首次進前百大（自由時報）															　[82] 

"
2021/12/23,"

							綠能被肯定 長榮大學首進前百大（聯合新聞網）															　[72] 

"
2021/12/22,"

							世界綠色大學評比 長榮大學首進百大（中時新聞網）															　[52] 

"
2021/12/20,"

							2021年世界綠色大學評比　長榮大學名列前百大（台灣好新聞）															　[61] 

"
2021/12/17,"

							2021世界綠色大學評比 長榮大學首次進前百大（蕃薯藤新聞）															　[49] 

"
2021/12/15,"

							守護河川有成獲肯定　長榮大學獲南市水環境守護志工隊優等獎（台灣好新聞）															　[56] 

"
2021/12/15,"

							110年國家專技人員地政士考試　長榮大學柳宗佑同學榮登榜首（台灣好新聞）															　[44] 

"
2021/12/13,"

							產學攜手孵育動漫人才 第三屆原創Vtuber角色設計競賽夯運動（新浪網）													
"
2021/12/13,"

							用音樂衝破疫情陰霾看見曙光 2021亞太管樂節台南隆重登場 長榮大學管樂團受邀演出（蕃薯藤）															　[39] 

"
2021/12/11,"

							低碳甜點、睡眠撲滿 大學新創成果周末在南美館登場（聯合新聞網）															　[31] 

"
2021/12/10,"

							氣候變遷淨零碳排　長榮大學朝綠能發展大步邁進（台灣好新聞）															　[46] 

"
2021/12/10,"

							氣候變遷淨零碳排 長榮大學朝綠能發展大步邁進（yahoo新聞）															　[38] 

"
2021/12/08,"

							大學新創成果與產品 12/11在臺南美術館與您相見（經濟日報															　[42] 

"
2021/11/28,"

							守護台南人文與生態 「根與芽動物嘉年華會」登場（yahoo新聞）													
"
2021/11/27,"

							根與芽動物嘉年華 六百多師生齊聚台南沙崙綠能示範場（聯合新聞網）															　[45] 

"
2021/11/27,"

							「2021根與芽動物嘉年華」今日登場 黃偉哲串連在地力量守護台南人文生態（市府新聞）													
"
2021/11/27,"

							2021根與芽計畫 「綠能生活”動”是TOP」推動綠能生活、打造永續生態城市（數位台南地方新聞）  													
"
2021/11/27,"

							2021根與芽計畫 「綠能生活”動”是TOP」推動綠能生活、打造永續生態城市！（台灣時報）													
"
2021/11/24,"

							仁德國中製作風力發電機 聯賽奪金（yahoo奇摩）													
"
2021/11/22,"

							沙崙風力能源競賽 圓滿落幕（工商時報）													
"
2021/11/22,"

							國稅局臺南分局舉辦「鏡看稅月 影領風華」微電影比賽成果豐碩（工商時報）													
"
2021/11/22,"

							國稅局臺南分局教育向下扎根 微電影秀成果（經濟日報）													
"
2021/11/21,"

							南區國稅局微電影頒獎 長榮大學雲端情緣奪首獎（yahoo新聞）													
"
2021/11/21,"

							長大風力能源聯賽 學子製風力機（中華日報）													
"
2021/11/20,"

							動手做風力發電機 「2021年Kid Wind 風力能源亞洲聯賽」50隊參賽（中時新聞網）													
"
2021/11/20,"

							長榮大學紮根能源教育 「2021年 KidWind 風力能源亞洲聯賽」沙崙綠能科技示範場域登場（台灣民眾電子報）													
"
2021/11/16,"

							長榮大學28周年校慶 主打國際化今辦感恩禮拜細說成果（聯合新聞網）													
"
2021/11/04,"

							前進50名 長榮大學2022年QS亞洲最佳大學排行持續進步（新浪網）															　[33] 

"
2021/11/02,"

							長榮大學攜馬來「美門殘障關懷基金會」助弱勢 打造在地「美門咖啡」（經濟日報）													
"
2021/11/02,"

							社企行動改變世界 長榮大學跨國扶弱（大紀元）													
"
2021/11/01,"

							2021國際社企節暨學校特色成果DEMO DAY《聚X續》 長榮大學秀產學量能（經濟日報）													
"
2021/10/28,"

							長榮大學結合研發團隊在地新農開辦「國際社企節」市集（聯合新聞網）													
"
2021/10/24,"

							屏東國策顧問楊四海告別禮拜 獲頒褒揚令（奇摩新聞）													
"
2021/10/23,"

							蔡總統親頒褒揚令 表彰前國策顧問楊四海對臺灣民主發展的貢獻（青年日報、奇摩新聞）													
"
2021/10/23,"

							前國策顧問楊四海過世 小英頒褒揚令（三立新聞網、奇摩新聞）													
"
2021/10/23,"

							前國策顧問楊四海追思告別禮拜　總統蔡英文親臨頒褒揚令（蘋果日報）													
"
2021/10/23,"

							蔡英文、蘇貞昌參加楊四海告別追思禮拜 頒發褒揚令（自由時報）													
"
2021/10/23,"

							長榮大學楊四海董事長追思告別禮拜　蔡英文總統頒發褒揚令（ETtoday）													
"
2021/10/23,"

							快新聞／民進黨創黨元老楊四海告別式　蔡英文親頒「褒揚令」（民視新聞）													
"
2021/10/23,"

							民進黨創黨元老楊四海告別式 總統親頒褒揚令（新頭殼Newtalk）													
"
2021/10/23,"

							前國策顧問楊四海告別禮拜 總統親頒褒揚令（中國時報）													
"
2021/10/04,"

							全大運》十項全能奪金 王晨佑進軍杭州亞運（自由時報）													
"
2021/10/04,"

							長榮大學虛實跨境媒體中心揭牌 產學攜手培育數位影視與動漫人才yamNews蕃新聞													
"
2021/10/04,"

							長榮大學推動國際產學媒合 啟動無人機新創計畫（經濟日報）													
"
2021/10/03,"

							全大運／雙腳抽筋錯過35年紀錄 王晨佑放眼亞運（聯合報）															　[48] 

"
2021/10/03,"

							全大運》東奧舉重國手再創佳績 陳柏任摘金並3破全國紀錄（自由時報）															　[75] 

"
2021/10/02,"

							化腐朽為神奇 工筆畫家沈政乾（大紀元）													
"
2021/10/02,"

							虛實跨境媒體中心 長榮大學設置（自由時報）															　[45] 

"
2021/10/02,"

							長大虛實跨境媒體中心 揭牌（中華日報）													
"
2021/10/01,"

							長榮大學成立虛實跨境媒體中心 培育數位影視動畫人才（聯合報）													
"
2021/10/01,"

							長榮大學虛實跨境媒體中心 培育數位影視與動漫人才（中國時報）													
"
2021/09/07,"

							長大運技系陳柏任東奧舉重第五名獲頒獎學金 備戰明年亞運奪金（經濟日報）													
"
2021/09/07,"

							東奧舉重陳柏任勇奪第五名 校方今頒發獎學金（聯合報）													
"
2021/08/31,"

							長榮大學辦學踏實追求卓越 110學年度招生率突破八成（經濟日報）													
"
2021/08/31,"

							達德允能風場 拚年底20座併網（工商時報）													
"
2021/08/31,"

							長榮大學、南台科大、中華醫事科大 開學後先行2週遠距教學（自由時報）															　[40] 

"
2021/08/30,"

							離岸風電搶才大戰 達德、長榮大學啟動產學合作（經濟日報）													
"
2021/08/30,"

							氣候變遷台灣綠能大搶才 達德與長榮大學拍板合作（自由時報）													
"
2021/08/30,"

							疫情凸顯風場開發缺才問題 達德能源結盟長榮大學補缺口（新浪網）													
"
2021/08/30,"

							疫情衝擊離岸風電 允能風場拚年底完成四分之一風機（新浪網）													
"
2021/08/30,"

							被疫情拖累 達德允能風場拚今年底20座風機併網（旺德富）													
"
2021/08/30,"

							離岸風電搶才大戰 達德、長榮大學啟動產學合作（聯合新聞網）													
"
2021/08/30,"

							疫情擾亂風場建設進度 達德：年底允能有1/4可順利併網（自由時報）															　[31] 

"
2021/08/30,"

							技師進不來離岸風電大延宕 能源商找國內人才（yahoo新聞）													
"
2021/08/30,"

							離岸風電場進度再延　能源商成本暴增40%經營不易（民視新聞網）													
"
2021/08/24,"

							用「命」去參與──台灣裁判童俊傑、楊素冠、張聰榮現身說法，暢談難忘東奧之旅（換日線）													
"
2021/08/24,"

							臺南嘉義2榮服處×長榮大學簽署合作備忘 共同促進就學就業（新浪網）													
"
2021/08/24,"

							嘉義、台南榮服處與長大合作 助退役官兵進修（自由時報）													
"
2021/08/13,"

							躋身全球前6％卓越商管學院 長榮大學不到5年做到了（中國時報）													
"
2021/08/13,"

							長榮大學通過AACSB國際認證 躋身全球前6％卓越商管學院（聯合報）													
"
2021/08/13,"

							通過AACSB國際認證 長榮大學管理學院晉升世界卓越商管學院（TNN台灣地方新聞）													
"
